GEOMETRYID,distance_mi
{2e6c8f2b-120b-4bec-a26b-0e2fc94348f6},0.37231303310592717
{2ecb24bc-b5c9-4e21-8c1e-f50c9d1993c1},0.21450386558749546
{2f139a52-dc91-47e1-a40e-a349aeb905f4},0.28989862410876777
{304b3a54-966a-4575-abb3-0e1c7374f1b8},0.1438281104064023
{30691c92-4d64-4852-bb5e-f30d3933c15c},0.14491675911804955
{3134ab53-f9fd-455c-a904-803b091d649f},0.38700258144949234
{3389d425-385e-44c4-bcba-2e73240e664f},0.059178332391624504
{342938aa-32db-4f40-83e0-eb4c7cfac806},0.055566438604404515
{349c35ee-68c0-4d04-9835-3172abb16d72},0.4713267699693821
{34bc1a61-523e-437a-a3c3-88b70a486015},0.5081275217551614
{34c2e79f-a786-4c0b-982e-c416fe50d424},0.2175820985947341
{351c503b-e6e3-4789-9b24-0e649f0b26b9},0.06336104283409386
{353d7440-a438-4f18-9348-0a06a5c161d0},0.26515016811729497
{36fd3662-7d99-436a-8960-748dd8d1bc23},0.023003857151384893
{3840a7f3-49e1-414e-9e6e-b9149b0e788a},0.042617284991643196
{38608a22-a536-4d46-b8a0-8f81749e07e3},0.07067739088594226
{38d63b39-17fa-4211-9131-ff0f8c2115a8},0.04227237665682533
{38d9b197-800b-4db1-bb4e-11b55741309f},0.2586284307938839
{39001984-4dc2-43e0-ab65-2749c20b6808},0.025585592195406633
{392d0329-5736-4cb6-89d1-7a6f7164613f},0.002592657232624745
{394c7566-d4b5-4338-b913-f292608c1a7e},0.5022093470598646
{3a1e4a97-8e5f-4398-9847-ee3244212ebb},0.13097387335912167
{3a3c0dea-d295-4656-b4ac-954efedae9cc},1.0303404955382387
{3ae6e3f2-68a7-4c2b-8122-0f20c95069a9},0.136797237407052
{3c8e98fe-2c99-4238-b8bf-7250e55e823c},0.07734731817728013
{3d883089-e067-4e6b-a24e-aeef23de36ce},0.07245969963553568
{3d8cf63a-0a2c-425b-b251-cdf74b4e9109},0.008018498398469492
{3dcf4546-90ca-4798-82cf-d99cb8284ebf},0.16529422771285712
{3e7efed9-6f6e-4612-9444-cd2c7a4e667a},0.04138012204966066
{3ef2b1d1-6f01-4258-87a3-97596ca50d80},0.015258688053848184
{3f47b2d1-38b4-4428-acef-c81cef48d22e},0.36644232358643003
{4059f85f-cbea-4d3f-b3dd-98b25572fd1c},0.07801692329712866
{4123d70e-1294-4e6d-8f71-4256f206d680},0.013187761810268095
{42656b64-6666-4695-a55f-5fd7c6a5c2f0},0.00888981510569298
{435d8a40-ac99-487c-9ed4-80d6e6770225},0.28540691273578017
{439b42f2-f60c-4409-abbf-c293081f32f5},0.5695278109703206
{43cd5a48-901a-4be4-9aa8-1a14204d2573},0.0014049109126967004
{43e5b0e0-6a8a-43b4-be87-86ad97c93525},0.09685310849398703
{449f2ceb-3fc0-445f-b4c8-5ab9e55a22b9},0.09860484177383105
{44a2949e-cf05-44ac-839b-2ade40e262c0},0.22298487586045715
{44afa68c-1555-422a-ac0d-dc42efd2ab4b},0.002010078646744747
{44ce62c0-0873-4eb7-a813-7ccd0be52550},0.012743349815548304
{45419525-eb72-40dd-847d-9836b6ea0e5a},0.13427886327093513
{45c34464-9d62-4d96-8442-90b245355a48},0.1764952215049509
{45f98d9b-c316-472a-9b78-f77a1ad269e2},0.14110332570466344
{46ae4b89-aa76-4407-ad9d-090f6885b7e9},0.2447338183470508
{4868fbfc-4458-4732-863f-453eb57394fb},0.192261435048831
{4914614b-0e81-48d7-bac1-d04b3c380de6},0.02755213137136939
{497e86bf-3485-4abd-8b3d-ad36e115f579},0.055704747983860485
{49c808d0-78aa-46c4-ab4b-4a7f275bc857},0.5921416903237876
{4a4720d7-6d26-4860-ab87-c0eae83cd36c},0.033804064456253544
{4a9706d7-90fb-4da2-8766-341bf89f0fb7},0.04590105540442163
{4b3e66b9-2d29-4152-b269-5ee7201d2cf8},0.04090799960833453
{4bef3ed1-9a26-450e-b059-2e3385bb024a},0.12551001809669327
{4cfd65c7-9f11-4a8e-91e0-76955fe227dc},0.09799165101775227
{4d74a345-5243-4917-800c-a5c1269822aa},0.02746084073800429
{4e4f2f72-2f5d-46bc-ab93-371146f25c4f},0.08818993801841421
{4e87ba89-2524-404d-85f4-939a993e0301},0.009716469435406185
{4edbb295-5a00-4deb-b99a-e58910a23cad},0.018626113144004412
{4fbca718-2ef0-41f9-9489-e877c70f1cee},0.0042176796049134815
{504deecb-bbe9-49e7-a290-a307c192fe9d},0.03468823453965748
{50f6a47a-1a1a-49d4-a146-f5eaf43d382f},0.21856510569108797
{511fe6e8-f3da-4684-96c3-d09d54adde6d},0.03302240147894846
{5125003c-93d4-4f78-a7f1-40c90d70ad39},0.04601717548369819
{51cf0a4a-544b-4a4e-880e-72a939475590},0.21042529034097676
{51d69cac-79d6-4eb1-a5fc-e914c9f50b18},0.1913374869548433
{51e9b156-574d-425f-9b52-66f35f07b31d},0.38951019371679163
{51f161c4-a3b5-4a02-a4c5-7e187d16389c},0.05341214364138436
{524338ef-561e-4883-b1b7-6f4525f791ef},0.13473523708132923
{5260da30-ce8d-4db4-92b8-6da6ed35fd9d},0.05768626949221208
{52a454c6-0834-4e44-8095-e8408abeb3f3},0.13478077870724275
{531dedcd-c38b-44f2-b4b7-07036f210166},0.12397223223137503
{532e6f38-e6e2-4cbc-a824-8bd3c1ba99f6},0.3258685715210817
{53410b69-9ca9-411f-8d86-1c55a9a6d9d6},0.18879239622845012
{53527792-546d-45d4-a6ec-135918bac008},0.3431483147961936
{5375f389-f29c-4461-bdc8-ed148b87fc7f},0.24161544909898902
{537ea5ab-3886-4f2c-b647-acffa4194b62},0.12062904281805054
{559812ad-2602-44e9-b9fd-cdb672a715af},0.18141774698274207
{55b9b949-eb9a-4014-9cd0-6c4917b4af46},0.1425038334629801
{56dcd80d-4105-4dc2-a896-f041fd2aa9a3},0.027847420731424606
{56f62231-0dca-4fe0-9731-67e78eca6d6a},0.1112491681756174
{5723f6c7-10c6-45ee-81e7-4bc257106ebb},0.255869024416998
{575e4bde-89e5-4d33-a902-42825d086cd8},0.1270593060664481
{58a7a5f3-aa68-4a5b-aeb6-cd768ccd4cef},0.05104828281447692
{58cc210a-1ba2-4b9f-a332-5320507e679b},0.5334435082312037
{59a9aa55-ad48-4668-bd68-293bd46f0158},0.00804884003255775
{5a22730a-aaaa-4600-bbcb-ccdb30dee785},0.08647220737312543
{5a72f4a4-5137-4231-966a-af697f227885},0.2591643855679634
{5aa3c0c2-ab3c-4391-a390-60e20a803d9d},0.025323574542741336
{5bab78db-76e8-422f-8ea5-7c53bf331d0d},0.11474254590833145
{5c0f99dc-9794-435b-9d62-59fa9cff4ba3},0.8810197304445094
{5c85e596-978e-4f9a-9293-b172095d1553},0.2500123275520393
{5cdcdd3b-3948-4b33-acf2-8248011ab8b3},0.05832628525734433
{5cf82fa2-3005-47b3-9f4b-b7e5404e7f90},0.05721096938484782
{5d12f864-8cc2-4c4e-86bf-108c196e96c5},0.015239834348982816
{5dd075fc-13e9-4e26-925a-22aa0599f170},0.02433237168496869
{5e3ba157-7235-4324-9e6a-406dc5a11cff},0.13820647998277827
{5e41dcc7-bb4d-4634-8c71-61f56d7de8f4},0.32445791768953786
{5efc3bb6-ec1e-46b2-b400-d41393258b1b},0.08463464032738341
{5fb9faf4-a860-4055-b3b5-eaacb2b957cf},0.19888170721788395
{5fc83cf5-9cb5-449b-b6dd-b550ebb26f91},0.12551554818167146
{5ff4ed51-d790-4fdf-9c13-fdf9b261eaef},0.17070206774690402
{60276c57-4820-4cf6-a07a-806ca808fd15},0.04283573774472767
{613fcd09-632f-4151-aeb1-5f0c1ad72226},0.18153776476730318
{61450872-d697-4a02-957d-095f65decd02},0.5446761335740959
{636218b1-ec98-4d12-ba2e-ae018b97aea4},0.07065498156455627
{63ec9a46-0508-4943-86dc-e234cf52a320},0.019659470284977703
{64505582-ef92-402b-8c4f-f595e89253d5},0.08476600988588014
{649b473e-1a6f-401a-b8b1-a7a803b2e3cf},0.4341489827535828
{65adc87b-7ca1-47c6-bb5b-101e9525945f},0.057505701067201515
{663755b2-c974-4d0a-9d65-054582e8c666},0.09046030699622185
{66c09e88-7e66-4c42-96b4-efa64752e2a9},0.01395969408142009
{670a876b-8c75-4287-993c-15a108f822c0},0.027671362373519283
{67805ec4-ea30-4dde-a81d-81f1ac10544c},0.12956904407911526
{6994b37d-c5d5-4af5-8893-8baf68d1e193},0.21160089255268127
{6ada93ca-e4e8-4197-87ac-0a9fc8602474},0.16166878916653277
{6dabdeaf-0c9b-49c4-a8bd-54622346e06b},0.09874808168026537
{6de599b7-2434-4f1e-b1c0-419ff235d55b},0.03351532610079243
{6e0e2a8d-7b36-4bf9-9009-0d7b3ddfafb6},0.5293029528875484
{6e131cf3-bd70-43fe-8875-47d76ac27fd0},0.26793423004031397
{6ec44b6e-a4f8-4743-b36f-f048dfc3162c},0.02442396873380187
{6ee40a2c-aa2c-42f7-9b2c-8749f2878532},0.039611915474595666
{7019f24c-360f-4599-811e-04443b704f69},0.14737601164881364
{703ded26-1bfe-443e-a798-6ff670a46832},0.15387624532171518
{70754e1e-e844-47fd-ab2b-50225a6b0653},0.07327084911377008
{70aa9f07-ca38-4841-9113-40a3583d829f},0.005998431098386072
{70c83c69-e379-47fc-83d6-bfc8390bcd55},0.1281137401095912
{7103a66f-00de-4893-bc79-e296edc6848a},0.09131406835442546
{7123b674-003a-47ae-b845-aea662e2c5b4},0.07563577797981579
{7184258c-61dc-45a3-affa-67898f485406},0.23603523289724204
{71a44a14-8217-4c69-830f-8ac7cc05a2f3},0.27863147950436
{72199892-bd36-4f06-b120-30ac3d22ade5},0.053219777344003925
{722e14e6-e039-4a71-9bf3-2c1d2e214752},0.0033735633793828754
{727d92df-5f82-4489-8f38-aed15053fa7f},0.02226879926798856
{73178774-0375-420b-b74c-294d4561f2d6},0.029138997228872116
{734ff5e6-4fda-49da-9c7d-44756652844c},0.031008052134767893
{7382f935-2076-40e9-8c1f-e339bafce515},0.35100915787837894
{740b161d-c085-4f95-89a6-47a572ab6da4},0.1254596725448774
{753e69a8-dc41-4262-bffe-dd901268a354},0.020684055841837988
{7608205f-0395-4ae1-a9c3-960e3ea3113c},0.030327936019447766
{764b5fc5-3e4f-4f33-8fd7-62bb2eb690a4},0.19549621549192736
{77753aae-b908-4536-a552-8a31bbeebd06},0.08756677530447908
{78ac61c4-57d7-429d-9e7c-54c3bb623c46},0.5546812762923056
{795ddc0a-2004-4e4b-89c9-bc359623dc3c},0.12732364764389975
{7a079843-1b21-4281-b555-9bdd1e496731},0.7775040466790344
{7a0ca217-4617-4888-9055-38d70871ba17},0.00867304819963603
{7a7b4537-a27f-49dd-b0c3-69a8f701f3f4},0.48338596687874746
{7ad66a5a-5445-4c6d-b4fc-f8d8c7f061ff},0.36013285230093356
{7ae7240c-3beb-437f-92a1-0c05b89c45dc},0.15431154260612
{7b2a0432-2144-4690-9446-8d26176352fe},0.4827757046115669
{7b3e7964-485b-46b9-9308-1e43e05ebe72},0.04722107560693823
{7b4839d4-1864-4ca5-a1c1-9e4699154d83},0.0005417522159819052
{7baf7176-8167-47b6-955c-5bad0419068e},0.21170085248200154
{7cb85d38-e3c8-4d6b-82d0-fb0db5ee3f83},0.11992654580614727
{7d53b441-6f6a-4575-9740-aa346f02af72},0.26337281826232084
{7df0967f-1d98-43f3-b56d-f662d5285191},0.2487047926274308
{7e4660bb-91d7-4943-9af5-59395f678e41},0.10827443451705383
{7e4fa673-92d0-44ec-b134-e27d1386c708},0.16831145623381263
{7e7a1a40-ef3c-4400-8e96-26cf790107d7},0.05791982477258517
{7e9caf96-85ae-4ae3-8625-f5c6ee5bdec1},0.25896242085874854
{7eb91cd3-e760-4dee-a62a-7935e5d121e8},0.16846812835510186
{7ece6aef-8813-4614-b5c8-6fbef4f571c5},0.18767510881125435
{7f1da761-b43c-4ac2-b1f4-22960f5c008d},0.011096689434953403
{8003a4c3-2301-4df0-bffb-d248cff4b853},0.1253385162236398
{8028e7b8-c5a0-4a8f-96e9-f15c9eaddb93},0.07572992023903208
{80493b4e-01fa-4889-ae71-ec182575aabe},0.05776239545037342
{806e178f-21a7-40e7-967c-6ea6f3fc6e27},0.07170113627131777
{80a031eb-debe-4786-a9f6-1c3d5fe1d6b0},0.17021491614225945
{82288296-24f2-4dd8-ae71-3bbab32a6ee8},0.016644525975081977
{8250a06e-3603-4201-86ce-739c99e1c306},0.010123076205267782
{830cf03d-14e6-43f7-98ad-584890742a0e},0.08551730511209937
{8312de79-d80a-4fee-955d-de099321c917},0.10851070321854754
{8337f650-8be9-4a4a-83a9-57a4aa825220},0.04200298170127522
{83f7a845-e2bd-4a14-be4d-1da981702dce},0.15815435607010891
{84613713-e4e2-4244-a556-9e44385c4f89},0.028363225190935384
{858c15e0-e646-49c5-a2e1-142d686dd5b7},0.013308982270256054
{864a88c6-a107-433e-891c-980f2129b375},0.23551165275145472
{87e22df8-ee20-48d8-8797-525e4bf5864b},0.514607636766372
{88118f5a-a8af-48af-a2b6-39547e173226},0.05920974942158946
{8a0d7923-3a82-44f0-bf94-7d31cf004612},0.08611360703187435
{8a270020-ebf0-4d5c-802d-d9d9861ce9ed},0.0726522079892057
{8a58dea4-6ea0-4bf3-9099-dd59558afcf0},0.029856263058173196
{8a703a25-dc81-4e40-a0b2-526ec55190af},0.06470717826299457
{8af4f20b-700c-4bb3-9db6-3bb90b16b215},0.006989943067699977
{8b42ad8e-c582-4405-901d-854c2ecd40d9},0.1577668629167214
{8b6a49c6-20aa-4174-a352-82f89b416327},0.1417827114386309
{8d384868-f899-407b-865b-27dacf792de2},1.2653524280163706
{8da3d623-8830-4e9b-8125-3eff91b2481e},0.08918697579535986
{8da9a3ff-7a39-41f2-b690-b74bae458cb2},0.11190897366497314
{8e6c246d-278f-4a4e-8ae2-ef3c496d5a46},0.04542880740979042
{8f46f45a-c5a7-4b40-9551-cb596c580ef7},0.03633658151940963
{8f62fcc6-2e63-4766-b715-e0dc4df34f06},0.11787716524521169
{8fd4c782-0383-4745-8edd-d48daa8f076c},0.01656194402286084
{908adf24-8bac-4e68-848f-703766efe30d},0.31677780044000775
{91bdc1ea-159e-4845-b212-31185ed719f3},0.5872423887628918
{92768bfc-0c05-4caf-a263-02d658f09bf6},0.3227848851022158
{927bfd65-f092-45cb-acb5-b08c4acfcb91},0.14580870558296039
{927fda07-babf-4df2-9a05-2858a1be4ede},0.554758228260045
{92ee15be-9168-48cd-a039-a215a8dcb0f9},0.0459851970642046
{93e72e7e-6149-405d-a581-ef2b82437545},0.1872406415885716
{9431f65d-1d9a-41aa-b685-ef4eecf7d081},0.5749516306778069
{94657096-a833-4525-a1c2-277b0c895856},0.031541474316070114
{950c2b73-ea08-41f7-bf66-ee22067f6fac},0.23516530966615243
{952ae171-8712-44e8-9529-7ffac7ff74bd},0.02038830121087576
{96e80c78-db28-4074-8d3e-a95138c786dd},0.006183353697119963
{97499949-a8e5-4dbc-a8d6-a149eca0f266},0.7162069753713147
{99d2f3a0-993d-4282-b4e5-1cf630078258},0.39467274387576246
{9a4d5196-46d0-4afb-a0f5-b5733a36e456},0.1933765971221192
{9b87c29b-f863-4984-9e2e-c1daf123828e},0.2111089080089756
{9bf7badc-b704-4f87-b47f-1dd060f331c7},0.05980295932253637
{9bfef9b7-6ccf-4090-a9cd-8bda5fbddf07},0.1849500473324139
{9c8a8370-f9c7-4afb-8684-65be665d906d},0.16397149622005738
{9f8686f6-fa5e-430a-a7dd-5e763871c5bd},0.6429604435141589
{9fbbbd65-b94a-40ff-b121-a1121bf7693e},1.271870089813764
{9fd63e44-c840-4dc3-a4eb-ab0e8e2ce3c5},0.01912178351747551
{9fea52ca-2f13-42ee-8b35-5b71e9bbe2c4},0.28000470453720755
{a0335277-a024-4091-a749-7a81d4f5c20c},0.11902956483231963
{a0fe9e45-6c90-44b8-b878-adc6c55cfa21},0.24113023073021214
{a244b51b-5acd-41c3-ae20-b1b37550b5b9},0.053992509140982616
{a25380c2-86c5-483c-a266-8ef169f348de},0.29972275423850997
{a2ea16f8-b9cd-43c3-89c2-b705e1bb8dca},0.10770439564937814
{a3e87312-ae5a-495a-a014-74f5c49d3249},0.19440767534532108
{a5869c21-b852-44f8-afbe-a955c2e2637e},0.08156478999344541
{a6a899ae-a233-437d-af17-9cd2930a2a05},0.21134887525696744
{a6cf9ebf-ed6d-49c7-9698-fdec746ed91b},0.14107088363086348
{a73ab0ff-9aa7-4791-99fb-3d541b06cf87},0.189886671870793
{a7765771-115a-40bb-a271-988fbfc5a82f},0.13377515482605273
{a7c569cd-26a7-4ae9-8a83-13a978221fd9},0.048548034985304495
{a7d982fa-1978-48eb-9287-efcda79b4667},0.06819334079123825
{a952a808-bd8c-45fb-9964-1006d52107e5},0.2408289234067792
{a99126e6-1303-4ab7-ba26-167adaacda59},0.44786084204819054
{aa3a8f97-6bbf-49bd-9f37-2b676058ebd5},0.4107187191938097
{aa460496-7c78-47db-867c-208a48374695},0.3437077580179922
{aa93cef2-1ec8-4465-98e8-88a8acf568e3},0.09495351072222259
{aaaf8588-dda0-4a5e-b570-34d05f962eed},0.18044225481658951
{aab535e7-245a-4214-be6f-96c69a0a85c3},0.06298697050512092
{aaf87803-9f92-41f2-a7d7-6038a154adf5},0.34762275663383585
{ac1a8171-f8c7-4183-af50-a45d9baa1683},0.21307494138714686
{ae02b86e-2477-4100-9256-1036d847f574},0.40694805399282263
{ae4a6adf-8a80-41df-9142-6f6515b07d1c},0.020969775901272265
{aec8882c-bf72-4990-afd8-214e2bd870af},0.037034364113946415
{af823abf-7ec2-4d81-ba51-79736904a835},0.22516034280312103
{affd6e3e-4cc2-4226-8f34-bd3df694f113},0.08302025164241525
{b2c77051-2643-4786-9340-eb3e75c7c670},0.09734834223628003
{b334e885-36c6-4f5f-a934-ed27a40fb853},0.171900998011419
{b342cb85-e401-4625-9f4e-d7e3a2263cd9},0.1381084955446734
{b3f47686-a521-48f1-a08e-442baf52d64b},0.07343800488665175
{b3f90d9b-29b1-4bd6-a7fe-71c00c924dee},0.09274667149460109
{b4955006-02f3-4c15-a832-2beff07ce9a9},0.17544384957835565
{b5199a08-73d1-4ebc-b79e-84a74e8d1ba1},0.03635497324399111
{b528bad4-d975-4924-8f03-3f7d3c873b4d},0.02835192460556947
{b53f4a0b-56ff-4c6a-b5b9-e9e9edf6e673},0.14686435166033787
{b596ce94-6fb8-4363-96b6-9a5d292dd687},0.04923842906606287
{b66c42d0-839e-424e-bcc7-0d9f58a58f6d},0.07528491822837316
{b68cf61a-78e0-4a52-a941-ca705f1170c8},0.19874767195378273
{b6a7a0a8-32ab-4ae8-ad43-c15fa9c2b58d},0.07523497903493642
{b6addc24-a0b5-4ec5-b125-d4056fea3f04},0.3163155748810247
{b6bb975b-8744-4934-95f7-01b11f7b2f1a},0.23690516513204218
{b88d9715-a6ab-41e8-9d29-c7f859f147cc},0.6482350948579683
{b8c4760b-75d2-4584-8f21-0b5979604b1e},0.017639592803284632
{b8c79249-dd15-4e18-ab44-56e5091d7a48},0.06903102669556584
{b9b8f37a-ea28-4627-94e3-f87997fb0d23},0.1617165803960202
{ba1d40c2-88d8-4499-aa7c-554d1bebb51b},0.029628087412875363
{ba2d7c87-2636-429e-928a-e4dc77390f5a},0.14906352643798906
{ba5eb1bf-67d7-4315-9f2b-aae7ea567567},0.6157317733386611
{bae4ab2d-3755-4f30-9196-8c391ca68b93},0.05952090783412137
{baf8235c-9a71-47fb-b698-dceba5de23ab},0.34371008340550946
{bb15ad7b-5a20-4d1a-9da2-95172e5932a3},0.189472305402173
{bb369db1-39f2-4ed6-a2f0-6c53317bd082},0.3999642324402311
{bcabb521-e161-4c51-9ffe-5ae364ce21b2},0.10123943691790813
{bcf803d8-3753-4f91-86b0-e7150b529498},0.04125273012793804
{bd441c4d-8a68-4b44-a730-b76fc6e3e46f},0.0684213443209006
{be010bdf-756f-470f-8ddc-cb72e7988b00},0.44865487422181477
{be329eb4-87ca-4f51-8ab4-cd8c80da07f3},0.1172037923458552
{be3d0fc0-ffe9-4667-8f76-9b0b9b13b57e},0.0025773745313903366
{be47022d-03e5-45e7-b95b-5ab4076c2842},0.05443571141494511
{beb983e3-38db-486a-9ca7-0a3fdbda8de5},0.12855004902570633
{bee25cf0-6b22-4709-aad5-1ca6e44d4b55},0.19110260547291305
{bf059f24-51c3-47e8-b8cc-0e4274472697},0.08512027034270427
{bf966028-f3e2-4dca-96c8-d0592cfc7fda},0.18978273090323738
